,id,title,cover,director_names,scriptor_names,actor_names,director_ids,scriptor_ids,actor_ids,genre,language,made_in,date,length,summary,average_rating,num_votes,rating_percentage,type,related
135,26868553,深夜食堂,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2566158271.jpg,['梁家辉'],"['周隼', '朱滢心', '隽璟']","['梁家辉', '魏晨', '焦俊艳', '郑欣宜', '张艺上', '金世佳', '金燕玲', '冯淬帆', '张立', '梁靖康', '杜雨宸', '王靖雯', '邓超', '杨祐宁', '彭于晏', '刘涛', '张一白', '陈建州', '郝平', '蒋雯丽', '吴廷烨']",['1118167'],"['1332644', '1414243', '1414244']","['1118167', '1035594', '1312818', '1007512', '1363975', '1313839', '1280673', '1274503', '1316426', '1370070', '1376678', '1372913', '1274235', '1051157', '1013782', '1011562', '1275554', '1317928', '1313559', '1020487', '1275607']",['剧情'], 汉语普通话, 中国大陆,2019-08-30(中国大陆),90分钟,在上海一条不起眼的小弄堂里，有一家只在深夜营业的小餐馆，老板是一位50岁左右的大叔，他会为每一个到访的食客做一份只属于他（她）的食物，一碗饭一个故事，一碟菜一段人生，暖心抚慰都市夜归人。大叔随着食堂的夜晚一起经历人来人往，满足食客们的味蕾，也见证了各式人生。而无论夜多深、路多远，大叔还会在食堂里继续倾 听大家的故事。,4.9,31861,"['2.0%', '8.1%', '35.9%', '40.0%', '14.1%']",电影,"['0376977', '3417046', '6654146', '6871669', '7039069', '0362186', '5165314', '7624661', '6991880', '7135473']"
136,30329902,青春期猪头少年不做怀梦少女的梦,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597748379.jpg,['增井壮一'],"['鸭志田一', '横谷昌宏']","['石川界人', '濑户麻沙美', '水濑祈', '东山奈央', '种崎敦美', '内田真礼', '久保由利香', '内田雄马', '佐藤聪美', '相川奈都姬', '志村知幸', '大津爱理', '福西胜也', '奈波果林', '柚木尚子', '石黑史刚', '内野孝聪', '内村史子', '影山灯']",['1372766'],"['1383816', '1338527']","['1327730', '1315671', '1339673', '1327811', '1325812', '1319106', '1349284', '1347606', '1275215', '1409208', '1206344', 'E7%90%8', '1391016', '1377443', '1415814', 'E5%88%9', '1441557', '1428831', '1379253']","['剧情', '爱情', '动画']", 日语, 日本,2019-06-15(日本),90分钟,住在天空与海洋辉映的城镇“藤泽”的梓川咲太，就读高中二年级。他与既是学姐又是恋人的樱岛麻衣所度过的令人雀跃的日常，随着初恋对象牧之原翔子的出现而改变。不知为何，存在着“中学生”和“大人”两个翔子。出于无奈开始和翔子住在一起的咲太，受到“大人翔子”的捉弄，和麻衣的关系也变得尴尬。此时，“中学生翔子”身患重病的事实被发现，咲太的伤痕开始隐隐作痛——。,8.7,29965,"['54.7%', '30.5%', '11.9%', '2.1%', '0.8%']",电影,"['7596682', '7140066', '6862240', '0221777', '6273481', '7052274', '3218345', '6837952', '6759819', '5403927']"
137,34906732,在京都小住,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2578681228.jpg,['吉见拓真'],['横幕智裕'],"['木村文乃', '近藤正臣']",['1429656'],['1395605'],"['1315257', '1008623']","['剧情', '家庭']", 日语, 日本,2019-12-29(日本),74分钟,在东京生活的江东佳奈（木村文乃）为了照顾受伤的舅公只身来到了京都。在京都生活多年的舅公大贺茂（近藤正臣）给了外甥女一份自己精心手绘的地图方便她在京都出行。这幅地图记录了一个对父辈而言韵味十足，对年轻人而言新奇特别的京都。谈笑风生，闲情漫步，只有小住片刻才能感受到京都深处的风情。在不同的地方遇到不同的人，佳奈在舅公手绘地图的指引下，渐渐放下心中防备，融入京都。,8.1,22616,"['30.9%', '46.9%', '20.0%', '1.8%', '0.3%']",电影,"['6631296', '7185563', '5905124', '5814705', '1892578', '1937998', '5731805', '5279593', '2065047', '7147739']"
138,27135473,阳台上,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2546828235.jpg,['张猛'],"['刘雅', '任晓雯']","['周冬雨', '王锵', '曹瑞', '王雅琴', '姚培德', '沈杰', '郑纪雪', '国永振', '廖敏行', '黄雅洁', '许江宁', '顾鑫', '谢承颖', '赵嘉豪', '李珂如', '朱丽群', '周小镔', '刘谦', '贾博', '闫钦', '刘文江', '魏志杰', '常伶莉', '王雪华', '孙鹏昊', '任溯', '王芃芃', '李昀声', '钟紫心']",['1314120'],"['1341082', '1381118']","['1274224', '1381513', '1367528', '1415562', '1415563', '1415564', '1415565', '1359681', '1415566', '1415567', '1371215', '1387977', '1326755', '1411436', '1376918', '1415568', '1344390', '1389583', '1415639', '1415638', '1415640', '1415641', '1415642', '1415643', '1415644', '1415637', '1415645', '1460821', '1402357']",['剧情'], 汉语普通话, 中国大陆,2019-03-15(中国大陆),100分钟,张英雄（王锵 饰）从小就生活在父母的溺爱之中，性格难免有些软弱。某日，张英雄的父亲张肃清（姚培德 饰）在和政府拆迁办的工作人员陆志强（许江宁 饰）的争吵中突发心梗去世了。无奈之下，母亲带着张英雄搬进了舅舅家中，过起了寄人篱下的生活，舅舅和舅妈对待他们的态度并不算客气，这让张英雄的心理更加不平衡了，他决定找陆志强报仇。张英雄搬出了舅舅家，在一家小店里当起了服务生，从这家店看出去刚好能够看到陆志强的家，张英雄就此认识了陆志强的女儿陆珊珊（周冬雨 饰）。陆珊珊是一个有着轻微智障的女孩，她的单纯和善良慢慢的消解了张英雄内心里的仇恨，他发现自己竟然爱上了她。,5.7,45378,"['3.0%', '15.8%', '47.4%', '28.8%', '5.0%']",电影,"['7615233', '7191431', '6683723', '0170833', '0362186', '6266919', '0235440', '6269510', '6871669', '7624661']"
139,26311974,下一任：前任,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2572715315.jpg,['陈鸿仪'],['陈鸿仪'],"['郭采洁', '郑恺', '李东学', '谢依霖', '刘心悠', '邱欣怡', '李荣浩', '蓝心湄', '林辰唏', '林美秀']",['1348355'],['1348355'],"['1274814', '1275564', '1317113', '1319858', '1001301', '1349465', '1346431', '1275579', '1275283', '1316086']",['爱情'], 汉语普通话, 中国台湾 / 中国大陆,2019-05-01(中国大陆),99分钟,林心恬（郭采洁 饰）拥有美丽的外表和体面的工作，但让旁人百思不得其解的是，这样优质的女孩却始终是单身。林心恬这辈子其实也遇到过几个和自己心意相通的恋人，但他们的恋情都仿佛不合时宜一般的无法长久。渐渐的，林心恬开始对感情感到失望，她再也不想体会那种失恋的怅然了。就在林心恬决定放弃的这个节骨眼上，一个名叫吾川（郑恺 饰）的男人出现在了林心恬的生活里。林心恬的独立和开朗深深的吸引了吾川的注意，与此同时，林心恬学生时代就暗恋的男子黄克群（李东学 饰）也开始对她展开了追求。一时之间，受宠若惊的林心恬不知该如何选择。,2.8,27851,"['1.4%', '1.2%', '7.0%', '17.0%', '73.5%']",电影,"['4433857', '6411409', '0389258', '6774017', '5881786', '6323026', '6259634', '5849475', '6425081', '4743712']"
140,30225296,柳烈的音乐专辑,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561996109.jpg,['郑址宇'],['郑址宇'],"['金高银', '丁海寅', '朴解浚', '金国熙', '郑幼贞', '崔俊英']",['1070418'],['1070418'],"['1320871', '1342508', '1337809', '1381909', '1360300', '1400712']","['剧情', '爱情']", 韩语, 韩国,2019-08-28(韩国),122分钟,在1994年歌手柳烈第一次做广播主持人的那天，经营母亲留下的面包店的美秀（金高银饰）与偶然出现的贤宇（丁海寅饰）相遇了。虽然彼此有了心动的感觉，但却因为意外事件而失去联系。直到三年后，两个人又奇迹般的再度重逢。伴随着广播节目《柳烈的音乐簿》，美秀和贤宇在各种偶然和必然的反复中，找寻着同一个频率。,7.9,69979,"['24.9%', '47.5%', '25.1%', '2.2%', '0.3%']",电影,"['4874432', '6411377', '7089612', '0318230', '1296339', '7191431', '1304073', '7621192', '5153254', '6348103']"
141,30300277,猎杀T34,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2627487532.jpg,['阿列克赛·西多洛夫'],['阿列克赛·西多洛夫'],"['亚历山大·佩特罗夫', '文森兹·凯弗', '伊琳娜·斯达申鲍姆', '维克多·多勃朗拉沃夫', '尤里·鲍里索夫', '西蒙·特列斯库诺夫', '阿尔焦姆·贝斯特罗夫', '约书亚·格罗斯', '伊戈尔·赫里普诺夫', '彼得·斯科沃尔佐夫']",['1024083'],['1024083'],"['1370381', '1005183', '1370114', '1410807', '1366410', '1365350', '1343690', '1369730', '1396768', '1358161']","['动作', '历史', '战争']", 俄语 / 德语, 俄罗斯,2020-12-11(中国大陆),126分钟(中国大陆),每一场战争都有一些传奇故事。根据二战真实事件改编。莫斯科保卫战时，刚从坦克学校毕业的尼古拉被派往战场执行“自杀式”的任务，在以一敌六的情况下，他驾驶着传奇坦克T-34，奇迹般地击毁了德军耶格尔上校的小队，但自己却遭到俘虏。到了二战末期，耶格尔为了快速训练出德国希特勒青年团的坦克新兵，逼迫集中营里的尼古拉和另外几名苏联俘虏驾驶一辆翻新的T-34作为他们训练的活靶子。在其他人都在为赴死作心里准备时，尼古拉的脑子里却浮现出了一个惊人的计划——驾驶T-34在训练中逃离德国军营。,7.5,52897,"['13.5%', '51.1%', '31.9%', '2.8%', '0.6%']",电影,"['5058077', '6786669', '6381255', '1293770', '6871906', '0212622', '4904937', '0252495', '6384515', '3331914']"
142,27000084,变身特工,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2577340942.jpg,"['尼克·布鲁诺', '特洛伊·奎安']","['布拉德·科普兰', '劳埃德·泰勒']","['威尔·史密斯', '汤姆·赫兰德', '拉什达·琼斯', '本·门德尔森', '瑞芭·麦肯泰尔', '瑞秋·布罗斯纳安', '凯伦·吉兰', 'DJ卡拉德', '丘增', '斯特凡', '卡拉·吉门内斯', 'JB·布兰科', '艾德里安·冈萨雷斯', '尼克·布鲁诺', '特洛伊·奎安']","['1408895', '1408896']","['1313140', '1428871']","['1027138', '1325351', '1031815', '1000248', '1000164', '1327042', '1036344', '1181479', '1013935', '1388947', '1215797', '1186083', '1317392', '1408895', '1408896']","['喜剧', '动作', '科幻', '动画']", 英语 / 日语, 美国,2020-01-03(中国大陆),102分钟,兰斯与沃尔特，前者是超级炫酷又迷人的间谍，后者负责发明兰斯使用的各种炫酷小道具。危难当头，他们必须团结一致才能拯救世界。,7.3,66326,"['11.1%', '46.6%', '39.0%', '3.0%', '0.3%']",电影,"['6863060', '5849049', '4298954', '6848167', '0438964', '0165311', '0337388', '0229667', '6588308', '6630714']"
143,30317706,特警队,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2576871245.jpg,['丁晟'],"['许阳', '丁晟', '贾志杰']","['凌潇肃', '贾乃亮', '金晨', '张云龙', '刘俊孝', '刘文擘', '蔡心', '王泊文', '常戎', '赵小锐', '那尔那茜', '唐羽翰', '丁一', '淳于珊珊', '罗伯特·克耐普', '桑平', '马浴柯', '乔振宇', '张亮']",['1274856'],"['1387123', '1274856', '1418387']","['1274651', '1276135', '1315103', '1326059', '1345803', '1404207', '1404238', '1317128', '1274780', '1274779', '1404163', '1404164', '1353670', '1040352', '1010576', '1353611', '1327671', '1275683', '1335644']",['动作'], 汉语普通话, 中国大陆,2019-12-27(中国大陆),109分钟,《特警队》是华语内地警匪片中第一部完全以特警为主角的电影，影片以真实的特警精英队伍“蓝剑突击队”为人物原型，讲述了特警队员们对内在实战演练中互相博弈，置身训练场不断淬炼自我，场场来真的；对外无惧艰险，深入虎穴，齐心协力捣毁制毒基地、解救线人，共同守护城市安全的故事。,5.0,26031,"['2.0%', '7.3%', '40.3%', '38.7%', '11.7%']",电影,"['7202819', '6827040', '6796665', '2493666', '6985857', '0175306', '6816090', '0423193', '0171425', '7018354']"
144,30376977,小Q,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566474488.jpg,['罗永昌'],['陈淑贤'],"['任达华', '梁咏琪', '罗子溢', '杨采妮', '袁姗姗', '袁澧林', '刘楚恬', '林文龙', '郭晋安', '胡明', '余佳哝', '陈雅丽', '贾晓晨', '鲁牛', '刘永']",['1274489'],['1280439'],"['1031194', '1000975', '1313369', '1018373', '1316067', '1359088', '1345571', '1275126', '1029612', '1275967', '1415924', '1319244', '1274760', '1413514', '1005636']",['剧情'], 汉语普通话 / 粤语, 中国大陆 / 中国香港,2019-09-20(中国大陆),107分钟,本片讲述了聪明可爱的小Q在训练师悉心照料和训练过程中成长为一只合格的导盲犬，并遇到了主人李宝庭（任达华饰）——中年失明、孤僻又坏脾气的天才糕点师。他们共同生活的日子里，小Q逐渐融化并走入了宝庭的心里，温情的陪伴令处于低谷期的宝庭有了新 生活，一人一犬，深深的羁绊，他们谁也无法再失去彼此。,6.5,34034,"['8.1%', '27.1%', '50.0%', '12.4%', '2.4%']",电影,"['7193043', '6995137', '3417046', '0221757', '6868553', '0479973', '0282387', '5135334', '7140071', '6728641']"
145,30209802,之后,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2543670474.jpg,['珍妮·盖奇'],"['苏珊·麦克马丁', '安娜·托德']","['约瑟芬·兰福德', '赫洛·费因斯-提芬', '彼得·盖勒', '詹妮弗·比尔斯', '塞尔玛·布莱尔', '梅多·威廉姆斯', '迪伦·阿诺德', '塞缪尔·拉森', '伊南娜·萨尔基斯', '何塞·阿尔弗雷多·费尔南德斯', '皮亚·米尔', '沙恩·保罗·麦吉', '斯温·特梅尔', '哈迪扎·里德·桑德尔', '马克·克斯洛威茨', '艾米丽塔·T·冈萨雷斯']",['1411161'],"['1358688', '1411162']","['1377411', '1226711', '1022650', '1036311', '1010557', '1005123', '1405819', '1318325', '1383018', '1411163', '1407957', '1407966', '1407960', '1407862', '1395929', '1392770']",['爱情'], 英语, 美国,2019-04-12(美国),106分钟,泰莎（约瑟芬·兰福德 Josephine Langford 饰）是一位向来循规蹈矩的女生，在父母眼里，她是听话乖巧的好女儿，在男友眼里，她是体贴懂事的好女友，在老师眼里，她是守规矩讲礼貌的好学生，这样一个女孩，在她踏进大学校园后，邂逅了名为哈丁（赫洛·费因斯·提芬 Hero Fiennes Tiffin 饰）的男孩。哈丁和泰莎所见过的所有男生都不一样，他有着桀骜不驯的眼神，花哨夸张的外表，做事情也向来不拘一格。泰莎对哈丁的第一印象并不好，但随着时间的推移，他身上某些独特的气质渐渐的吸引了泰莎，她开始渴望成为像他一样自由的人。在阴差阳错之中，泰莎和哈丁接吻了，之后哈丁飘忽不定的态度反而让泰莎对他更加的沉迷。,6.5,32922,"['12.8%', '23.7%', '43.2%', '16.2%', '4.1%']",电影,"['3454900', '6969244', '0395081', '5441371', '6580936', '4836871', '5153254', '0255175', '6910316', '0242164']"
146,27018354,金蝉脱壳3：恶魔车站,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2567213292.jpg,['约翰·赫兹菲尔德'],"['约翰·赫兹菲尔德', '迈尔斯·查普曼']","['西尔维斯特·史泰龙', '戴夫·巴蒂斯塔', '50分', '戴文·萨瓦', '岑勇康', '玛莱斯·裘', '王盛德', '丽迪雅·赫尔', '丹尼尔·伯哈特', '杰夫·蔡斯', '谢伊·巴克纳', '泰勒·乔恩·奥尔森', '罗伯·德·格鲁特', '杰米·金', '张晋', '海蒂·莱万多夫斯基', '王丹妮', '德方塔·弗里曼', '大卫·诺', '泰德·威廉姆斯', '仁成外桥', 'Darko Ostojic', 'John Catheline']",['1274812'],"['1274812', '1322375']","['1047996', '1014003', '1009282', '1047960', '1044718', '1004632', '1032117', '1357125', '1049890', '1076111', '1379263', '1379262', '1346541', '1044874', '1318005', '1262983', '1356321', '1393135', '1037427', '1373512', '1293756', '1130900', '1230227']","['动作', '犯罪']", 英语 / 汉语普通话, 美国,2019-09-01(中国大陆),87分钟,某香港科技大亨的女儿失踪，Breslin发现罪犯是自己一个老对手的疯狂儿子，他还绑架了Breslin的爱人Abigail，并把她关在名为“恶魔车站”的巨大监狱里。 Breslin将和自己的团队硬闯虎穴，试图劫狱。,3.7,12106,"['1.3%', '2.1%', '14.9%', '45.3%', '36.3%']",电影,"['6905469', '6909787', '6796665', '6796664', '7069427', '6949264', '5858758', '0207949', '7131218', '6900949']"
147,30299040,树上有个好地方,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2530884300.jpg,['张忠华'],['张忠华'],"['杜旭光', '刘盼', '张新锋', '马银秀', '许小周', '陈骊山']",['1335336'],['1335336'],"['1444225', '1444226', '1444227', '1444228', '1444229', '1444230']","['剧情', '喜剧', '家庭', '儿童']", 汉语普通话, 中国大陆,2020-09-06(中国大陆网络),96分钟,本故事讲述的是上世纪90年代末发生在陕西关中农村的童年故事。在以成绩高低作为评判学生好坏的环境中，小学生巴王超过在老师与家长的眼中是那种不学无术的“渣滓”。得不到家长和老师认同的巴王超过，将田野里一棵可以栖息的大树变成了自己的“好地方”，并将所有“好玩”的东西都藏在了那棵大树的上面。孩子的天性，让巴王超过与成人世界充满了斗争，直到有一天，他的处境因为前来支教的粉提老师而改变了！粉提老师让他负责班级里的图书管理员，同时他也与女老师成了好朋友，他的“好地方”也成了女老师的“好地方”。然而好景不长，他在粉提老师面前特殊的待遇，又因为粉提老师的男朋友的到来而改变了……,7.8,22589,"['19.8%', '53.4%', '24.0%', '2.4%', '0.4%']",电影,"['3603819', '3037329', '9976058', '7062994', '4850598', '2361040', '3400376', '5958717', '7191431', '0206431']"
148,26858510,克劳斯：圣诞节的秘密,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2570825762.jpg,"['塞尔希奥·巴勃罗斯', '卡洛斯·马丁内斯·洛佩斯']","['扎克·李维斯', '吉姆·马奥尼', '塞尔希奥·巴勃罗斯']","['J·K·西蒙斯', '詹森·舒瓦兹曼', '拉什达·琼斯', '琼·库萨克', '诺曼·麦克唐纳徳', '威尔·萨索', '塞尔希奥·巴勃罗斯', '米拉·布雷纳', '内达·玛格丽特·拉巴', '悉尼·布朗', '泰迪·布鲁姆', '艾玛·香农', '肯德尔·卓依', '朱利安·赞恩', '阿曼达·菲莉普森', '芬·卡尔', '塔克·米克', '海莉·赫尔米达', '杰登·贝滕古']","['1293777', '1427369']","['1328130', '1427370', '1293777']","['1147911', '1009269', '1031815', '1027139', '1055770', '1018099', '1293777', '1427371', '1427372', '1427373', '1427374', '1427375', '1427376', '1427377', '1222104', '1427378', '1427379', '1427380', '1427381']","['喜剧', '动画', '冒险']", 英语 / 萨米语, 西班牙 / 英国 / 美国,2019-11-08(西班牙/英国),96分钟,贾斯帕（詹森·舒瓦兹曼饰）被认为是邮政学院最差的学生，他驻扎在北极圈内的一个冰冻岛屿上，那里的当地人之间几乎不交流，更不用说写信了。当贾斯帕准备放弃之时，他找到了自己的盟友阿尔娃（当地的一名教师，拉什达·琼斯饰），并发现了克劳斯（奥斯卡奖得主 J·K·西蒙斯饰），克劳斯是一个神秘的木匠，独自住在一个满是手工玩具的小屋里。这几段不可思议的友谊让斯密伦斯堡又重新充满了欢声笑语，创造出了新的故事，这里有慷慨的邻居、神奇的传说和小心翼翼挂在烟囱上的长袜。《克劳斯：圣诞节的秘密》是一部节日喜剧动画片，由《神偷奶爸》联合创剧人塞尔希奥·巴勃罗斯担任导演，由琼·库萨克、威尔·萨索和诺曼·麦克唐纳徳联袂主演。,8.7,49686,"['48.4%', '40.8%', '10.1%', '0.6%', '0.1%']",电影,"['7073245', '6518638', '3415943', '1310177', '4733428', '3637220', '4860289', '6850547', '3882427', '1584019']"
149,27133569,小丑回魂2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562980418.jpg,['安德斯·穆斯切蒂'],"['加里·多伯曼', '斯蒂芬·金']","['詹姆斯·麦卡沃伊', '杰西卡·查斯坦', '比尔·斯卡斯加德', '比尔·哈德尔', '索菲娅·莉莉丝', '杰克·迪伦·格雷泽', '菲恩·伍法德', '杰登·马泰尔', '特洛伊·詹姆斯', '哈维尔·博泰特', '杰·瑞恩', '斯蒂芬·金', '杰克逊·罗伯特·斯科特', '杰里米·雷·泰勒', '泽维尔·多兰', '杰克·威利', '尼古拉斯·汉密尔顿', '杰丝·威克斯勒', '詹姆斯·兰索恩', '瓦耶特·奥莱夫', '欧文·泰格', '艾赛亚·穆斯塔法', '安迪·比恩', '蒂奇·格兰特', '泰勒·弗雷', '贾森·福克斯', '乔森·雅各布', '斯蒂夫·博加尔特', '洛根·汤普森', '杰克·辛', '维尔·贝布林克', '安东尼·尤埃西']",['1326370'],"['1344029', '1049547']","['1006958', '1000225', '1022798', '1017902', '1379835', '1380979', '1359349', '1341335', '1403992', '1247131', '1179559', '1049547', '1372361', '1380977', '1032111', '1210515', '1362445', '1018045', '1147933', '1343727', '1380982', '1328060', '1383557', '1389689', '1338510', '1032466', '1380978', '1350047', '1380981', '1380980', '1328852', '1148731']","['剧情', '恐怖', '奇幻']", 英语, 加拿大 / 美国,2019-09-06(美国),169分钟,1989年与小丑（比尔·斯卡斯加德 Bill Skarsgård 饰）的大战过后，窝囊废联盟的好友们各自长大，他们曾经相约当黑暗再次到来时，将再次集结德里镇，与小丑做最后的决断。可是当小丑再度出现的消息到来之时，窝囊废联盟的好友们却迎来了前所未有的内心冲击。有的人选择终结生命，而比利（詹姆斯·麦卡沃伊 James McAvoy 饰）、瑞奇（比尔·哈德尔 Bill Hader 饰）、贝弗莉（杰西卡·查斯坦 Jessica Chastain 饰）、本（杰·瑞恩 Jay Ryan 饰）等人却在留守的麦克（艾赛亚·穆斯塔法 Isaiah Mustafa 饰）的召唤下重返噩梦故乡。愈加狡猾的小丑肆意攻击着每个人心灵最脆弱的部分，噩梦似乎没有终结……本片根据斯蒂芬·金的同名原著改编。,6.4,66093,"['8.0%', '24.2%', '50.8%', '14.3%', '2.6%']",电影,"['3604148', '6278747', '0207919', '6825664', '7077479', '5932065', '6794994', '7168310', '6419635', '1904722']"
150,30143336,灯塔,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572123509.jpg,['罗伯特·艾格斯'],"['马克斯·艾格斯', '罗伯特·艾格斯']","['罗伯特·帕丁森', '威廉·达福', '瓦莱丽娅·卡拉曼', '洛根·霍克斯']",['1351393'],"['1419107', '1351393']","['1035656', '1010539', '1425437', '1432654']","['恐怖', '奇幻']", 英语, 加拿大 / 美国 / 巴西,2019-05-19(戛纳电影节),109分钟,1890年代，两名灯塔管理员试图在他们生活在偏僻而神秘的新英格兰岛上时保持理智。随着雾角的摇摆声响彻空中，沉默寡言的前伐木工人埃弗莱姆·温斯洛和两鬓斑白的灯塔管理员托马斯·韦克踏上了十九世纪末新英格兰沿岸一个僻静且了无生气的岛屿。 在接下来四周艰苦的工作和不利的条件下 ，俩沉默寡言男人除了彼此以外，没有其他人的陪伴，被迫忍受，仇怨与日俱增。 然后，在恶劣的预兆中，狂怒而无休的暴风使看守员受困于本就不宜居的火山岩，助长了长期的野性饥饿；极度痛苦；使人躁狂的隔绝以及恐怖的酒后幻觉。现在，精神错乱得令人窒息。 还可以从无形的牢狱中逃脱吗？,7.3,44312,"['15.5%', '43.3%', '33.2%', '6.0%', '2.1%']",电影,"['6276364', '0288638', '7621727', '1293852', '4850561', '4820925', '1296332', '1292225', '1303460', '1297203']"
151,30256796,女王的柯基,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566480237.jpg,"['文森特·凯斯特鲁特', '本·斯塔森']","['罗布·斯普拉克林', '约翰·R·史密斯']","['鲁斯蒂·沙克尔福特', '乔·怀亚特', '利奥·巴拉卡特', '玛丽·德文', '迪诺·安德拉德', '乔伊·卡门', '柯克·桑顿', 'Madison Brown', 'Dave B. Mitchell', '汤姆·康特奈', '乔恩·卡肖', '萨拉·哈德兰', '马特·卢卡斯', '柯林·麦克法兰', '谢里丹·史密斯', '黛布拉·斯蒂芬森', '妮娜·瓦迪娅', '朱丽·沃特斯', '杰克·怀特霍尔', '雷·温斯顿']","['1354415', '1298282']","['1349762', '1349761']","['1420123', '1420124', '1420125', '1387244', '1328317', '1348327', '1159544', '1267601', '1235300', '1032222', '1069156', '1275939', '1031821', '1115213', '1159775', '1153781', '1165785', '1031902', '1266876', '1006977']","['喜剧', '动画']", 英语, 比利时 / 美国,2019-08-30(中国大陆),85分钟,雷克斯作为女王的皇家首席狗狗，是一只在白金汉宫过着奢靡生活、备受宠爱的小柯基犬。一次意外让它流落伦敦街头，闯入流浪狗中心，他将如何自我救赎并重返皇宫？一场民间和皇家萌犬的冒险即将上演......,5.8,21414,"['4.3%', '12.1%', '55.2%', '24.4%', '4.0%']",电影,"['6985839', '6662159', '6863060', '6848167', '9899718', '3439312', '0247400', '3479277', '5760247', '6630714']"
152,30143333,我的一级兄弟,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548467439.jpg,['尹尚孝'],['尹尚孝'],"['申河均', '李光洙', '李絮', '朴哲民', '权海骁', '吉海妍', '金重基', '崔光一', '禹志贤']",['1328205'],['1328205'],"['1140667', '1314176', '1322386', '1218750', '1043692', '1381683', '1343347', '1383722', '1385203']",['喜剧'], 韩语, 韩国,2019-05-01(韩国),114分钟,由陆相孝执导，申河均、 李光洙、李絮、 朴哲民、权海虓主演的喜剧电影，讲述肢体残疾一级的男子与精神障碍一级的男子相遇后发生的故事。,8.3,73811,"['33.6%', '50.3%', '15.2%', '0.7%', '0.2%']",电影,"['7000061', '0777687', '0475125', '3882427', '5908478', '6307755', '6786002', '6628357', '6393561', '7018285']"
153,30259043,跳舞吧！大象,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562934437.jpg,['林育贤'],['陈舒'],"['艾伦', '金春花', '彭杨', '宋楠惜', '何杨梦梵', '李泰延', '焦刚', '石悦安鑫', '王霏霏', '张信哲']",['1315733'],['1317594'],"['1350408', '1357159', '1321153', '1361841', '1416285', '1315934', '1313991', '1353849', '1348998', '1198234']","['剧情', '喜剧', '歌舞']", 汉语普通话, 中国大陆,2019-07-26(中国大陆),114分钟,热爱跳舞的13岁少女黎春夏不幸遭遇车祸，沉睡15年后竟奇迹般地苏醒，醒来后却发现生活发生了天翻地覆的变化，不仅丧失了十五年的生活常识，体重也飙升至200斤。但是为了完成在舞台上翩翩起舞的梦想，她与童年的三位同伴再次合体，巧遇灵魂舞者培训班创始人皮鲍十，一场华丽丽的魔鬼特训就此开启。,5.0,39753,"['2.7%', '9.5%', '36.7%', '35.9%', '15.1%']",电影,"['7179414', '7149818', '6966580', '7073057', '7092785', '7037539', '6994789', '6818314', '7114417', '6882457']"
154,30390144,别告诉她,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2578097413.jpg,['王子逸'],['王子逸'],"['奥卡菲娜', '马泰', '林晓杰', '赵淑珍', '卢红', '姜永波', '陈涵', '水原碧衣', '章静', '杨学建']",['1409871'],['1409871'],"['1360857', '1321381', '1369688', '1334339', '1426277', '1370207', '1349798', '1353047', '1323022', '1426278']","['剧情', '家庭']", 英语 / 汉语普通话 / 日语, 美国 / 中国大陆,2019-11-22(中国大陆点映),98分钟,影片讲述一个华人家庭的奶奶被诊断罹癌，但家人选择隐瞒奶奶，假借一场婚礼的名义让所有家人回家见奶奶最后一面，但在纽约长大的碧莉（奥卡菲娜饰演）认为知道自己病况是奶奶的人权，因此在华人家庭中上演一场中西文化冲突，一部寻根家庭喜剧。故事改编自华裔女导演王子逸自己的家庭故事，她也因本片被《综艺》杂志评选2019年必关注导演之一。,7.2,88843,"['11.7%', '43.9%', '38.2%', '5.4%', '0.9%']",电影,"['4805873', '6752564', '7202818', '0209084', '4463995', '0327842', '7186348', '3432655', '1291818', '0292777']"
